fr24_id,Timestamp,Flight,Aircraft,Origin,Destination,Altitude,Ground_Speed,Vertical_Speed,Lat,Lon,Source,operating_as,Track,ETA,distance_to_airport
393185b0,2025-02-20 09:26:00+00:00,FR4627,B738,KRK,ARN,0,47,0,59.65936,17.94333,ADSB,RYR,255,2025-02-20 09:25:08+00:00,0.6760579767199802
393185b0,2025-02-20 09:26:30+00:00,FR4627,B738,KRK,ARN,0,21,0,59.65787,17.93619,ADSB,RYR,225,2025-02-20 09:25:08+00:00,0.5222759652790758
393189cf,2025-02-20 09:28:00+00:00,KL1217,A21N,AMS,ARN,0,132,-640,59.66396,17.97979,ADSB,KLM,255,2025-02-20 09:27:56+00:00,2.526407751917691
393189cf,2025-02-20 09:28:30+00:00,KL1217,A21N,AMS,ARN,0,80,0,59.66033,17.95104,ADSB,KLM,255,2025-02-20 09:28:08+00:00,0.9832188216144138
393189cf,2025-02-20 09:29:00+00:00,KL1217,A21N,AMS,ARN,0,24,0,59.65866,17.93802,ADSB,KLM,250,2025-02-20 09:28:08+00:00,0.5776408250334699
39318dc9,2025-02-20 09:00:30+00:00,D84152,B38M,CPH,ARN,0,122,-704,59.66684,18.00252,ADSB,NSZ,256,2025-02-20 09:00:41+00:00,3.8196192242262743
39318dc9,2025-02-20 09:01:00+00:00,D84152,B38M,CPH,ARN,0,129,-256,59.66258,17.96887,ADSB,NSZ,255,2025-02-20 09:00:41+00:00,1.9164363763123633
39318dc9,2025-02-20 09:01:30+00:00,D84152,B38M,CPH,ARN,0,63,0,59.65978,17.94681,ADSB,NSZ,255,2025-02-20 09:01:08+00:00,0.796880270556044
393192c0,2025-02-20 09:03:00+00:00,AY805,AT75,HEL,ARN,0,103,-640,59.66615,17.99725,ADSB,FCM,255,2025-02-20 09:02:47+00:00,3.5172934886283693
393192c0,2025-02-20 09:03:30+00:00,AY805,AT75,HEL,ARN,0,88,0,59.66233,17.96688,ADSB,FCM,250,,1.8070158329535424
